Duration,Packets,Total_Bytes,Source_Bytes,ports,Flags,Protocol,Direction
0.105029,2,302,83,53,4,4,2
0.065272,2,228,77,53,4,4,2
0.017232,2,168,76,53,4,4,2
0.0706,2,168,84,53,4,4,2
0.022291,2,256,77,53,45,3,1
0.05385,2,226,78,53,4,4,2
0.175251,2,305,81,53,4,4,2
0.054062,2,187,70,53,4,4,2
0.062426,2,284,83,53,4,4,2
0.079353,2,168,76,53,4,4,2
0.104785,2,261,78,53,4,4,2
0.019163,2,262,80,53,4,4,2
0.068105,2,237,71,53,4,4,2
0.055374,2,235,72,53,4,4,2
0.061754,2,252,75,53,4,4,2
0.057922,2,235,67,53,4,4,2
0.07855,2,243,71,53,4,4,2
0.020082,2,178,81,53,4,4,2
0.066859,2,234,75,53,45,3,1
0.054393,2,272,77,53,4,4,2
0.019208,2,262,80,53,45,3,1
0.096101,2,178,81,53,4,4,2
0.008889,2,172,78,53,4,4,2
0.100213,2,237,71,53,4,4,2
0.018703,2,262,80,53,4,4,2
0.091069,2,239,72,53,45,3,1
0.008962,2,178,81,53,4,4,2
0.084101,2,237,71,53,4,4,2
0.177745,2,190,79,53,45,3,1
0.095651,2,182,83,53,4,4,2
0.017211,2,224,80,53,4,4,2
0.054436,2,307,70,53,45,3,1
0.095995,2,182,83,53,45,3,1
0.065372,2,243,71,53,4,4,2
0.028659,2,245,78,53,4,4,2
0.009156,2,178,81,53,151,3,1
0.016361,2,210,77,53,4,4,2
0.078008,2,180,69,53,4,4,2
0.142167,2,233,69,53,4,4,2
0.000833,2,214,72,53,4,4,2
0.054329,2,230,72,53,4,4,2
0.078046,2,204,70,53,45,3,1
0.041624,2,351,70,53,28,3,1
0.694871,2,368,72,53,4,4,2
1.838844,36,23238,1909,443,4,4,2
0.502582,11,2769,714,80,4,4,2
2.004416,28,13083,2597,443,4,4,2
3.025575,12,2829,714,80,4,4,2
0.000316,2,295,73,53,45,3,1
0.492507,12,2735,1621,80,69,3,1
0.071071,2,146,73,53,4,4,2
0.000599,2,202,72,53,4,4,2
0.000708,2,247,68,53,4,4,2
0.103422,2,222,73,53,4,4,2
0.104907,2,204,73,53,4,4,2
0.066663,2,187,70,53,4,4,2
0.10389,2,187,70,53,4,4,2
0.067293,2,227,75,53,4,4,2
0.103593,2,219,71,53,4,4,2
0.103677,2,187,71,53,4,4,2
0.067038,2,264,79,53,45,3,1
0.072334,2,140,70,53,4,4,2
0.066776,2,243,71,53,4,4,2
0.10343,2,191,76,53,4,4,2
0.067328,2,252,70,53,4,4,2
0.000659,2,252,70,53,4,4,2
0.000747,2,186,70,53,45,3,1
0.103313,2,229,75,53,4,4,2
0.067785,2,211,72,53,4,4,2
0.000627,2,219,72,53,4,4,2
0.103277,2,222,73,53,4,4,2
0.077949,2,186,70,53,45,3,1
0.071101,2,140,70,53,4,4,2
0.067735,2,198,77,53,4,4,2
0.103276,2,257,71,53,45,3,1
0.103061,2,203,71,53,4,4,2
0.000633,2,209,76,53,4,2,2
0.103193,2,230,77,53,4,4,2
0.074224,2,142,71,53,4,4,2
0.000675,2,196,74,53,4,4,2
0.078211,2,206,67,53,45,3,1
0.10323,2,193,73,53,45,3,1
0.000713,2,219,71,53,4,4,2
0.067514,2,217,71,53,45,3,1
0.000783,2,212,72,53,4,4,2
0.078336,2,216,70,53,4,4,2
0.067279,2,185,68,53,4,4,2
0.000585,2,210,71,53,4,4,2
0.000761,2,185,69,53,4,4,2
0.10334,2,216,72,53,4,4,2
0.067396,2,224,73,53,4,4,2
0.103297,2,209,69,53,4,4,2
0.067681,2,194,68,53,45,3,1
0.00074,2,183,72,53,4,4,2
0.07564,2,142,71,53,4,4,2
0.000676,2,202,77,53,4,4,2
0.000736,2,220,74,53,4,4,2
0.103944,2,219,71,53,4,4,2
0.071459,2,144,72,53,4,4,2
0.103434,2,214,74,53,4,4,2
0.066579,2,196,74,53,4,4,2
0.001,2,198,75,53,4,4,2
0.078026,2,249,69,53,4,4,2
0.103382,2,218,70,53,45,3,1
0.078433,2,208,71,53,45,3,1
0.071004,2,134,67,53,45,3,1
0.051078,2,289,70,53,4,4,2
0.083862,2,255,70,53,4,4,2
0.059544,2,256,72,53,4,4,2
0.067264,2,197,72,53,4,4,2
0.066534,2,315,68,53,4,4,2
0.023151,2,356,74,53,4,4,2
0.283381,2,238,83,53,4,4,2
0.057243,2,292,74,53,45,3,1
0.099155,2,195,71,53,4,4,2
0.159914,2,244,72,53,4,4,2
0.025096,2,247,71,53,4,4,2
0.027952,2,238,76,53,4,4,2
0.055347,2,398,70,53,4,4,2
0.056279,2,422,75,53,4,4,2
0.060587,2,258,79,53,4,4,2
0.06518,2,278,71,53,4,4,2
0.1186,2,334,82,53,45,3,1
0.02782,2,223,70,53,4,4,2
0.166614,2,243,73,53,4,4,2
0.067806,2,206,69,53,4,4,2
0.097507,2,215,75,53,4,4,2
0.067489,2,327,74,53,4,4,2
0.027767,2,259,73,53,4,2,2
0.025496,2,142,71,53,4,4,2
0.055424,2,266,75,53,4,4,2
0.021179,2,264,73,53,4,4,2
0.062151,2,534,71,53,4,4,2
0.065444,2,247,67,53,4,4,2
0.065591,2,254,71,53,4,4,2
0.201385,2,575,74,53,4,4,2
0.027819,2,236,75,53,4,4,2
0.10666,2,538,80,53,45,3,1
0.053019,2,550,75,53,4,4,2
0.097613,2,252,77,53,4,4,2
0.054754,2,262,77,53,4,4,2
0.067257,2,250,74,53,4,4,2
0.047107,2,256,73,53,4,4,2
0.10353,2,203,77,53,4,4,2
0.065623,2,201,72,53,4,4,2
0.06171,2,388,69,53,4,4,2
0.178614,2,212,74,53,4,4,2
0.057494,2,548,74,53,4,4,2
0.260221,2,317,69,53,4,4,2
0.135398,2,295,71,53,4,4,2
0.031519,2,250,76,53,4,4,2
0.062866,2,469,72,53,4,4,2
0.078055,2,256,77,53,4,4,2
0.073152,2,319,70,53,4,4,2
0.070653,2,278,69,53,4,4,2
0.069133,2,266,74,53,4,4,2
0.174512,2,292,80,53,4,4,2
0.000376,2,251,77,53,4,4,2
0.016447,2,218,77,53,4,4,2
0.051004,2,272,77,53,4,4,2
0.02312,2,222,83,53,4,4,2
0.177931,2,216,74,53,85,3,1
0.075811,2,232,74,53,4,4,2
0.061884,2,225,71,53,4,4,2
0.178147,2,512,70,53,4,4,2
0.104561,2,321,71,53,4,4,2
1.866592,12,2829,714,80,4,4,2
0.06706,2,229,76,53,4,4,2
0.056478,2,191,77,53,4,4,2
0.121274,2,249,68,53,4,4,2
0.070532,2,282,71,53,4,4,2
1.948251,2,249,69,53,4,4,2
0.134381,2,251,71,53,4,4,2
0.066921,2,195,72,53,4,4,2
0.180585,2,201,77,53,4,4,2
0.027658,2,236,75,53,4,4,2
0.109525,2,263,73,53,4,4,2
0.114267,2,368,70,53,45,3,1
0.066789,2,215,72,53,45,3,1
0.000998,2,213,68,53,4,4,2
0.075855,2,232,74,53,4,4,2
0.023504,2,339,76,53,4,4,2
0.056817,2,278,68,53,4,4,2
0.095051,2,272,71,53,4,4,2
0.068938,2,140,70,53,4,4,2
0.000625,2,211,69,53,4,4,2
0.093255,2,251,69,53,4,4,2
0.02706,2,262,74,53,4,4,2
0.175389,2,251,77,53,4,4,2
0.063402,2,241,71,53,4,4,2
0.065199,2,160,72,53,45,3,1
0.122213,2,286,72,53,4,4,2
0.137099,2,432,87,53,4,4,2
1.972585,44,33425,2317,80,4,4,2
62.921391,29,4669,1348,80,4,4,2
0.000762,2,208,70,53,160,3,1
0.070875,2,154,77,53,45,3,1
0.068216,2,188,72,53,4,4,2
0.067997,2,223,72,53,4,4,2
0.067918,2,199,76,53,4,4,2
0.002881,2,579,72,53,4,4,2
0.000813,2,180,70,53,4,4,2
0.00082,2,196,76,53,4,4,2
0.103382,2,225,73,53,45,3,1
0.105017,2,284,74,53,4,4,2
0.078211,2,183,68,53,4,4,2
0.103324,2,185,69,53,4,4,2
0.000908,2,265,71,53,4,4,2
0.000778,2,202,67,53,4,4,2
0.072172,2,140,70,53,4,4,2
0.022798,2,579,72,53,45,3,1
0.068161,2,216,72,53,4,4,2
0.068028,2,188,74,53,4,4,2
0.072459,2,142,71,53,4,4,2
0.078207,2,179,70,53,4,4,2
0.124336,2,421,72,53,4,4,2
0.068392,2,187,72,53,4,4,2
0.000782,2,223,72,53,4,4,2
0.103498,2,187,68,53,4,4,2
0.06976,2,142,71,53,4,4,2
0.07836,2,181,71,53,4,4,2
0.078292,2,212,69,53,4,4,2
0.078195,2,186,69,53,4,4,2
0.10336,2,236,72,53,4,4,2
0.070983,2,142,71,53,4,4,2
0.000729,2,215,68,53,4,4,2
0.000618,2,182,71,53,4,4,2
0.000574,2,217,76,53,4,4,2
0.000857,2,200,71,53,4,4,2
0.078517,2,221,72,53,4,4,2
0.069999,2,144,72,53,4,4,2
0.078223,2,191,73,53,4,4,2
0.000697,2,206,74,53,4,4,2
0.06906,2,220,71,53,4,4,2
0.070104,2,140,70,53,4,4,2
0.07812,2,208,69,53,4,4,2
0.00074,2,212,69,53,4,4,2
0.078094,2,216,81,53,4,4,2
0.078044,2,202,81,53,4,4,2
0.07808,2,222,74,53,4,4,2
0.077948,2,201,75,53,4,4,2
0.078198,2,193,73,53,4,4,2
0.000752,2,208,70,53,4,4,2
0.077908,2,189,73,53,4,4,2
0.000746,2,219,68,53,4,4,2
0.068219,2,250,73,53,4,4,2
0.000845,2,251,75,53,4,4,2
0.000766,2,217,72,53,4,4,2
0.103041,2,214,71,53,4,4,2
0.068151,2,212,70,53,4,4,2
0.103354,2,242,70,53,4,4,2
0.067701,2,184,68,53,4,4,2
0.000709,2,187,70,53,28,3,1
0.000745,2,227,74,53,4,4,2
0.000705,2,202,73,53,4,4,2
0.071139,2,152,76,53,4,4,2
0.00067,2,226,79,53,4,4,2
0.000654,2,195,74,53,4,4,2
0.00068,2,193,73,53,4,4,2
0.000733,2,196,74,53,4,4,2
0.07837,2,187,70,53,4,4,2
0.078207,2,216,68,53,144,3,1
0.000687,2,184,69,53,4,4,2
0.000639,2,176,68,53,4,4,2
0.078067,2,229,75,53,45,3,1
0.077948,2,215,69,53,4,4,2
0.078367,2,222,70,53,4,4,2
0.10322,2,241,82,53,4,4,2
0.103449,2,219,71,53,4,4,2
0.103476,2,204,73,53,4,4,2
0.103216,2,253,71,53,4,4,2
0.067861,2,226,72,53,4,4,2
0.103347,2,196,74,53,4,4,2
0.103345,2,183,72,53,4,4,2
0.000679,2,198,75,53,4,4,2
0.078006,2,194,74,53,4,4,2
0.000603,2,193,73,53,4,4,2
0.077944,2,187,74,53,4,4,2
0.070307,2,146,73,53,4,4,2
0.078387,2,288,71,53,4,4,2
0.071156,2,148,74,53,144,3,1
0.000729,2,186,72,53,4,4,2
0.103121,2,222,73,53,4,4,2
0.067054,2,208,70,53,45,3,1
0.067051,2,219,71,53,4,4,2
0.067551,2,197,75,53,4,4,2
0.066978,2,184,69,53,4,4,2
0.078188,2,192,73,53,4,4,2
0.070917,2,136,68,53,4,4,2
0.00065,2,189,70,53,4,4,2
0.070618,2,144,72,53,4,4,2
0.078266,2,179,69,53,4,4,2
0.067088,2,188,74,53,4,4,2
0.078064,2,209,77,53,4,4,2
0.103674,2,199,76,53,48,3,1
0.00071,2,211,69,53,4,4,2
0.103219,2,201,73,53,4,4,2
0.077959,2,214,71,53,4,4,2
0.078314,2,208,70,53,4,4,2
0.000731,2,259,77,53,4,4,2
0.078159,2,197,75,53,4,4,2
0.00069,2,220,71,53,4,4,2
0.070076,2,148,74,53,4,4,2
0.070979,2,152,76,53,45,3,1
0.000649,2,189,75,53,4,4,2
0.000689,2,242,85,53,4,4,2
0.077988,2,183,68,53,4,4,2
0.078538,2,204,70,53,45,3,1
0.000685,2,194,73,53,45,3,1
0.103588,2,213,68,53,4,4,2
0.070244,2,144,72,53,4,4,2
0.055668,2,245,70,53,4,4,2
0.088443,2,232,70,53,4,4,2
0.143019,2,407,76,53,4,4,2
0.050996,2,465,71,53,4,4,2
0.057645,2,513,67,53,4,4,2
0.055591,2,402,72,53,4,4,2
0.029062,2,266,82,53,4,4,2
0.070725,2,140,70,53,4,4,2
0.032037,2,212,72,53,4,4,2
0.000684,2,221,70,53,4,4,2
0.030469,2,191,72,53,4,4,2
0.056848,2,305,68,53,4,4,2
0.118688,2,248,75,53,147,3,1
0.055347,2,299,72,53,4,4,2
0.109543,2,269,76,53,4,4,2
0.016373,2,274,72,53,4,4,2
0.065379,2,410,72,53,4,4,2
0.002073,2,206,71,53,4,4,2
0.057254,2,440,69,53,4,4,2
0.054843,2,256,68,53,4,4,2
0.059734,2,140,70,53,4,4,2
0.056773,2,277,73,53,4,4,2
0.008305,2,364,74,53,4,4,2
0.027396,2,284,69,53,4,4,2
0.283295,2,282,75,53,4,4,2
0.175295,2,227,75,53,4,4,2
0.067467,2,224,78,53,4,4,2
0.130802,2,222,79,53,4,4,2
0.068802,2,288,75,53,4,4,2
0.06108,2,254,72,53,4,4,2
0.056744,2,259,72,53,4,4,2
0.173949,2,220,72,53,4,4,2
0.091662,2,336,72,53,4,4,2
0.067629,2,321,71,53,45,3,1
0.070294,2,150,75,53,4,4,2
0.061801,2,260,70,53,4,4,2
0.056721,2,439,74,53,71,3,1
0.071971,2,216,69,53,45,3,1
0.16659,2,228,82,53,4,4,2
0.059118,2,250,73,53,4,4,2
0.02479,2,263,79,53,4,4,2
0.061869,2,268,74,53,4,4,2
0.055074,2,266,73,53,4,4,2
0.053932,2,254,74,53,4,4,2
0.103175,2,230,80,53,4,4,2
0.130888,2,250,75,53,45,3,1
0.027726,2,238,76,53,4,4,2
0.053248,2,257,73,53,4,4,2
0.068001,2,212,74,53,4,4,2
0.027731,2,253,73,53,4,4,2
0.067899,2,168,70,53,158,3,1
0.070893,2,156,78,53,4,4,2
0.130928,2,216,76,53,4,4,2
0.06607,2,443,71,53,4,4,2
0.283391,2,214,75,53,4,4,2
0.078356,2,319,70,53,45,3,1
0.05519,2,260,70,53,4,4,2
0.067069,2,214,72,53,139,3,1
0.021037,2,248,68,53,139,3,1
0.027705,2,282,75,53,139,3,1
0.054437,2,303,69,53,147,3,1
0.054034,2,259,70,53,11,3,1
0.17536,2,398,74,53,4,4,2
0.001974,2,614,76,53,4,4,2
0.054694,2,329,82,53,4,4,2
0.05123,2,231,69,53,4,4,2
0.205848,2,272,71,53,139,3,1
0.106691,2,281,74,53,4,4,2
0.067196,2,398,74,53,4,4,2
0.049624,2,188,71,53,4,4,2
0.025095,2,325,71,53,4,4,2
0.630473,2,370,77,53,4,4,2
0.067643,2,174,71,53,4,4,2
0.097406,2,216,76,53,4,4,2
0.099515,2,195,71,53,4,4,2
0.066578,2,214,75,53,4,4,2
0.0276,2,221,69,53,4,4,2
0.065554,2,227,85,53,4,4,2
0.025674,2,261,73,53,4,4,2
0.016712,2,216,76,53,4,4,2
0.076655,2,205,74,53,4,4,2
0.067892,2,191,69,53,4,4,2
0.068146,2,199,71,53,4,4,2
0.027694,2,238,76,53,4,4,2
0.14472,2,214,75,53,4,4,2
0.124407,2,417,75,53,4,4,2
0.062088,2,479,82,53,4,4,2
0.190845,2,262,75,53,144,3,1
0.045668,2,395,72,53,4,4,2
0.056757,2,240,71,53,125,3,1
0.107805,2,246,74,53,4,4,2
0.029708,2,214,75,53,4,4,2
0.098798,2,189,68,53,4,4,2
0.060695,2,211,77,53,4,4,2
0.065514,2,172,78,53,4,4,2
0.034638,2,283,76,53,4,4,2
0.025162,2,243,75,53,4,4,2
0.153526,2,176,80,53,4,4,2
0.051939,2,271,72,53,139,3,1
0.076286,2,230,72,53,139,3,1
0.051022,2,168,76,53,139,3,1
0.158117,2,196,74,53,4,4,2
0.030434,2,315,76,53,4,4,2
0.023016,2,439,79,53,4,4,2
0.029902,2,315,79,53,4,4,2
0.125864,2,259,75,53,4,4,2
0.0004,2,351,79,53,4,4,2
0.191174,2,311,77,53,4,4,2
0.179134,2,378,75,53,4,4,2
0.062271,2,479,82,53,4,4,2
0.067052,2,211,69,53,4,4,2
0.075925,2,204,74,53,144,3,1
0.050699,2,158,71,53,4,4,2
0.050785,2,186,85,53,4,4,2
0.127164,2,214,75,53,4,4,2
0.090961,2,479,82,53,4,4,2
0.044057,2,328,81,53,4,4,2
0.062139,2,609,82,53,4,4,2
0.065697,2,336,68,53,4,4,2
0.127207,2,257,73,53,4,4,2
0.051698,2,183,73,53,4,4,2
0.017697,2,254,69,53,4,4,2
0.058043,2,248,69,53,4,4,2
0.094204,2,584,72,53,4,4,2
0.099811,2,259,73,53,4,4,2
0.224417,2,273,77,53,4,4,2
0.027601,2,244,75,53,4,4,2
0.062496,2,479,82,53,4,4,2
0.151216,2,265,75,53,4,4,2
0.105801,2,284,70,53,4,4,2
0.045415,2,268,72,53,4,4,2
0.069684,2,231,72,53,4,4,2
0.029255,2,168,76,53,4,4,2
0.029681,2,216,76,53,4,4,2
0.029359,2,216,76,53,4,4,2
0.049141,2,376,72,53,45,3,1
0.07118,2,140,70,53,45,3,1
0.027626,2,272,68,53,4,4,2
0.05621,2,190,69,53,4,4,2
0.075537,2,361,71,53,4,4,2
0.178115,2,224,73,53,45,3,1
0.059129,2,405,74,53,45,3,1
0.025117,2,257,73,53,4,4,2
0.062569,2,479,82,53,4,4,2
0.023743,2,461,70,53,4,4,2
0.050533,2,172,78,53,4,4,2
0.05047,2,172,78,53,4,4,2
0.132318,2,295,74,53,4,4,2
0.027653,2,260,74,53,4,4,2
0.075127,2,242,72,53,4,4,2
1.805328,2,237,70,53,4,4,2
0.075337,2,219,81,53,4,4,2
0.103199,2,213,83,53,4,4,2
0.062346,2,609,82,53,4,4,2
0.076235,2,230,72,53,139,3,1
0.064237,2,238,76,53,4,4,2
0.16352,2,277,83,53,4,4,2
0.029316,2,217,74,53,4,4,2
0.056948,2,233,74,53,4,4,2
0.06673,2,237,75,53,4,4,2
0.027616,2,238,73,53,4,4,2
0.16616,2,136,68,53,4,4,2
0.099719,2,274,75,53,4,4,2
0.100773,2,245,70,53,4,4,2
0.016618,2,266,75,53,4,4,2
0.034413,2,410,76,53,4,4,2
0.07592,2,218,81,53,4,4,2
0.06221,2,609,82,53,4,4,2
0.038279,2,225,81,53,4,4,2
0.034415,2,225,81,53,4,4,2
0.03939,2,225,81,53,4,4,2
0.035551,2,225,81,53,4,4,2
0.040264,2,227,82,53,4,4,2
0.035863,2,225,81,53,4,4,2
0.041324,2,225,81,53,4,4,2
0.036924,2,225,81,53,4,4,2
0.038163,2,225,81,53,4,4,2
0.03918,2,225,81,53,4,4,2
0.055391,2,410,68,53,4,4,2
0.062218,2,479,82,53,4,4,2
0.1854,2,378,75,53,4,4,2
0.062129,2,609,82,53,4,4,2
0.075776,2,367,74,53,4,4,2
0.0622,2,479,82,53,4,4,2
0.066771,2,217,70,53,4,4,2
0.062121,2,479,82,53,4,4,2
0.062226,2,479,82,53,4,4,2
0.067023,2,234,71,53,4,4,2
0.076377,2,227,68,53,4,4,2
0.062217,2,479,82,53,4,4,2
0.113428,2,136,68,53,4,4,2
0.072813,2,244,76,53,4,4,2
0.067509,2,242,75,53,4,4,2
0.062418,2,479,82,53,4,4,2
0.06212,2,609,82,53,4,4,2
0.062508,2,479,82,53,4,4,2
0.067287,2,394,72,53,4,4,2
0.062548,2,479,82,53,4,4,2
0.113499,2,136,68,53,45,3,1
0.062103,2,609,82,53,151,3,1
0.050422,2,172,78,53,4,4,2
0.062119,2,479,82,53,4,4,2
0.062262,2,479,82,53,4,4,2
0.062329,2,479,82,53,4,4,2
0.062152,2,609,82,53,4,4,2
0.062748,2,479,82,53,4,1,2
0.114804,2,136,68,53,4,4,2
0.062261,2,609,82,53,4,4,2
0.062114,2,609,82,53,4,4,2
0.062259,2,609,82,53,4,4,2
0.021267,2,327,80,53,4,4,2
0.062194,2,609,82,53,45,3,1
0.056489,2,182,68,53,4,4,2
0.057368,2,232,68,53,4,4,2
0.062574,2,479,82,53,4,4,2
0.000366,2,479,82,53,45,3,1
0.000455,2,479,82,53,4,4,2
0.000489,2,479,82,53,45,3,1
0.189383,2,267,71,53,4,4,2
0.000367,2,479,82,53,4,4,2
0.00034,2,479,82,53,4,4,2
0.000328,2,479,82,53,4,4,2
0.025538,2,152,76,53,4,4,2
0.00034,2,479,82,53,4,4,2
0.000432,2,479,82,53,4,4,2
0.000361,2,479,82,53,4,4,2
0.000431,2,479,82,53,4,4,2
0.000462,2,479,82,53,4,4,2
0.000421,2,479,82,53,4,4,2
0.000462,2,479,82,53,4,4,2
3.30473,13,2889,714,80,4,4,2
0.000423,2,479,82,53,4,4,2
0.000346,2,479,82,53,4,4,2
0.000401,2,479,82,53,4,4,2
0.000472,2,479,82,53,4,4,2
0.000438,2,479,82,53,45,3,1
0.000445,2,479,82,53,45,3,1
0.000424,2,479,82,53,4,4,2
0.000477,2,479,82,53,4,4,2
0.140167,2,341,80,53,4,4,2
0.00046,2,479,82,53,4,4,2
18.965918,12,4202,715,80,4,4,2
0.000463,2,479,82,53,4,4,2
0.047384,2,565,86,53,4,4,2
0.000332,2,479,82,53,4,4,2
0.00089,2,540,73,53,4,4,2
0.25664,2,528,68,53,4,4,2
0.016506,2,534,71,53,4,4,2
0.002409,2,540,74,53,4,4,2
0.202787,2,536,72,53,4,4,2
0.106591,2,532,70,53,4,4,2
0.202659,2,532,70,53,4,4,2
0.21115,2,528,68,53,45,3,1
0.00086,2,251,70,53,4,4,2
0.000905,2,190,72,53,4,4,2
0.029236,2,195,75,53,4,4,2
0.069258,2,219,71,53,4,4,2
0.000815,2,221,72,53,4,4,2
0.000661,2,228,78,53,4,4,2
0.000776,2,213,69,53,4,4,2
0.069272,2,222,75,53,4,4,2
0.06934,2,213,67,53,4,4,2
0.029096,2,224,75,53,4,4,2
0.069501,2,202,67,53,4,4,2
0.000759,2,214,70,53,4,4,2
0.069281,2,191,72,53,132,3,1
0.029119,2,193,73,53,4,4,2
0.103201,2,215,69,53,4,4,2
0.069259,2,191,70,53,4,4,2
0.00076,2,213,68,53,4,4,2
0.062481,2,212,70,53,4,4,2
0.069278,2,255,72,53,47,3,1
0.000714,2,202,72,53,4,4,2
0.069072,2,218,73,53,4,4,2
0.103419,2,261,69,53,4,4,2
0.000698,2,206,74,53,4,4,2
0.000592,2,214,71,53,4,4,2
0.028977,2,230,75,53,4,4,2
0.000697,2,208,71,53,4,4,2
0.000764,2,216,74,53,4,4,2
0.069295,2,195,70,53,4,4,2
0.103557,2,221,72,53,4,4,2
0.00078,2,192,75,53,4,4,2
0.062405,2,228,77,53,4,4,2
0.103483,2,199,77,53,4,4,2
0.069257,2,284,69,53,4,4,2
0.000671,2,244,72,53,4,4,2
0.000682,2,246,73,53,4,4,2
0.000649,2,191,70,53,4,4,2
0.000657,2,470,72,53,4,4,2
0.029043,2,208,68,53,4,4,2
0.103423,2,196,69,53,4,4,2
0.064806,2,256,72,53,4,4,2
0.029133,2,216,69,53,4,4,2
0.029016,2,189,71,53,4,4,2
0.000718,2,206,74,53,4,4,2
0.066568,2,228,73,53,4,4,2
0.066648,2,262,75,53,4,4,2
0.000743,2,194,73,53,4,4,2
0.06914,2,202,72,53,4,4,2
0.028962,2,182,68,53,4,4,2
0.000729,2,205,71,53,139,3,1
0.02903,2,223,69,53,4,4,2
0.029124,2,193,70,53,4,4,2
0.000731,2,323,76,53,4,4,2
0.000663,2,216,73,53,4,4,2
0.000647,2,223,70,53,4,4,2
0.067724,2,204,68,53,4,4,2
0.029019,2,238,71,53,4,4,2
0.000718,2,222,76,53,4,4,2
0.069313,2,225,73,53,45,3,1
0.029144,2,195,69,53,4,4,2
0.000942,2,219,71,53,4,4,2
0.000742,2,222,73,53,45,3,1
0.02915,2,238,84,53,4,4,2
0.064199,2,185,73,53,45,3,1
0.000819,2,223,73,53,4,4,2
0.069407,2,202,72,53,4,4,2
0.028922,2,218,71,53,4,4,2
0.063694,2,214,68,53,4,4,2
0.06416,2,217,69,53,4,4,2
0.000773,2,214,73,53,4,4,2
0.000665,2,200,71,53,4,4,2
0.000783,2,223,72,53,4,4,2
0.069501,2,212,72,53,4,4,2
0.064838,2,215,73,53,4,4,2
0.103372,2,225,74,53,4,4,2
0.056749,2,175,70,53,4,4,2
0.135089,2,244,72,53,4,4,2
0.050698,2,213,78,53,4,4,2
0.092996,2,250,69,53,4,4,2
0.073005,2,214,70,53,4,4,2
0.051693,2,250,68,53,4,4,2
0.069395,2,217,73,53,4,4,2
0.016245,2,551,74,53,4,4,2
0.094022,2,197,72,53,45,3,1
0.00074,2,214,71,53,4,4,2
0.069229,2,299,70,53,4,4,2
0.002471,2,603,73,53,45,3,1
0.057974,2,256,75,53,45,3,1
0.000666,2,231,70,53,4,4,2
0.002954,2,607,75,53,4,4,2
0.028562,2,179,71,53,4,4,2
0.002293,2,612,76,53,4,4,2
0.126893,2,216,74,53,4,4,2
0.000726,2,214,72,53,45,3,1
0.057962,2,274,75,53,45,3,1
0.057491,2,195,71,53,4,4,2
0.050302,2,207,75,53,4,4,2
0.108653,2,250,67,53,4,4,2
0.02749,2,255,67,53,4,4,2
0.022835,2,607,75,53,4,4,2
0.124074,2,608,74,53,4,4,2
0.000622,2,614,77,53,45,3,1
0.07119,2,177,70,53,4,4,2
0.175684,2,608,74,53,4,4,2
0.000752,2,619,78,53,4,4,2
0.000687,2,216,72,53,4,4,2
0.066248,2,323,72,53,4,4,2
0.065642,2,222,73,53,4,4,2
0.029089,2,180,70,53,4,4,2
0.116736,2,231,69,53,158,3,1
0.05033,2,193,68,53,45,3,1
0.00069,2,362,76,53,4,4,2
0.002144,2,627,79,53,4,4,2
0.022473,2,375,77,53,4,4,2
0.1024,2,363,69,53,4,4,2
0.103139,2,198,75,53,4,4,2
0.000776,2,555,75,53,4,4,2
0.069295,2,225,77,53,4,4,2
0.054086,2,363,69,53,4,4,2
0.000719,2,565,79,53,4,4,2
0.066816,2,307,74,53,4,4,2
0.016301,2,610,75,53,4,4,2
0.000757,2,608,74,53,4,4,2
0.055806,2,203,72,53,4,4,2
0.048863,2,345,72,53,4,4,2
0.140713,2,260,69,53,45,3,1
0.066919,2,329,85,53,4,4,2
0.029011,2,258,78,53,132,3,1
0.002818,2,606,73,53,4,4,2
0.028507,2,256,71,53,4,4,2
0.070758,2,199,73,53,45,3,1
0.056087,2,260,73,53,4,4,2
0.065299,2,253,71,53,4,4,2
0.028385,2,260,73,53,4,4,2
0.129594,2,294,75,53,4,4,2
0.06934,2,191,72,53,139,3,1
0.066382,2,190,72,53,4,4,2
0.000796,2,212,70,53,45,3,1
0.020645,2,267,73,53,4,4,2
0.000899,2,239,74,53,4,4,2
0.000805,2,214,68,53,4,4,2
0.075009,2,257,72,53,4,4,2
0.071174,2,241,68,53,4,4,2
0.058614,2,358,73,53,4,4,2
0.069526,2,206,69,53,4,4,2
0.069112,2,204,68,53,4,4,2
0.057917,2,427,68,53,4,4,2
0.028594,2,270,69,53,45,3,1
0.050491,2,199,71,53,4,4,2
0.016216,2,275,74,53,4,4,2
0.275719,2,210,73,53,4,4,2
0.02336,2,327,72,53,45,3,1
0.103099,2,214,75,53,4,4,2
0.111196,2,252,73,53,4,4,2
0.025117,2,249,72,53,4,4,2
0.016336,2,250,76,53,4,4,2
0.076232,2,230,72,53,4,4,2
0.000834,2,210,68,53,4,4,2
0.00162,2,232,77,53,4,4,2
0.057414,2,201,74,53,45,3,1
0.03211,2,239,78,53,4,4,2
0.001679,2,214,75,53,4,4,2
0.113873,2,293,76,53,4,4,2
0.016456,2,269,76,53,4,4,2
0.276829,2,226,79,53,4,4,2
0.060692,2,217,70,53,4,4,2
0.202813,2,260,75,53,4,4,2
0.16803,2,302,83,53,4,4,2
0.16876,2,305,81,53,4,4,2
0.278962,2,305,81,53,4,4,2
0.138343,2,305,81,53,4,4,2
