Duration,Packets,Total_Bytes,Source_Bytes,ports,Flags,Protocol,Direction
0.322114,10,1925,990,80,4,4,2
0.256985,13,5603,2466,80,4,4,2
0.325384,10,1515,603,80,4,4,2
0.011797,2,517,86,53,4,4,2
0.188884,14,6141,810,80,4,4,2
3.093788,12,4521,1260,80,39,3,1
0.130164,6,364,242,80,154,3,1
0.138549,10,1451,701,80,4,4,2
0.248203,11,4046,2406,80,4,4,2
0.0,1,62,62,443,4,4,2
0.321715,10,1929,994,80,4,4,2
21.87137,10,1040,543,80,4,4,2
0.139111,10,2277,1156,80,39,3,1
9.188436,4,246,186,80,4,4,2
0.3387,10,1514,603,80,4,4,2
21.340012,12,730,484,80,64,3,1
0.164311,13,6174,2921,80,4,4,2
0.187011,14,6137,809,80,140,3,1
0.069325,9,2195,1165,80,4,4,2
0.140085,10,1448,699,80,4,4,2
9.73236,8,488,248,443,39,3,1
2.307895,6,366,186,443,39,3,1
0.244813,6,364,182,80,4,4,2
0.322367,10,1929,994,80,4,4,2
1.371797,6,366,186,80,4,4,2
0.230537,11,4032,2404,80,4,4,2
0.736989,7,424,242,80,4,4,2
0.322164,10,1514,603,80,4,4,2
0.139092,10,2274,1154,80,4,4,2
0.186074,13,6077,749,80,39,3,1
0.167352,6,364,242,80,4,4,2
0.156068,13,6170,2919,80,4,4,2
0.341678,10,1929,994,80,4,4,2
8.930939,8,488,248,443,4,4,2
0.138927,10,1448,699,80,26,3,1
0.248545,6,364,182,80,25,3,1
1.369343,6,366,186,80,4,4,2
0.338826,10,1514,603,80,4,4,2
0.358493,10,1922,998,80,4,4,2
0.241651,13,5579,2464,80,4,4,2
1.366846,6,366,186,80,64,3,1
0.188346,14,6137,809,80,4,4,2
9.107738,186,168240,5534,443,4,4,2
0.320988,10,1314,592,80,4,4,2
1.980753,4,244,124,80,4,4,2
7.927945,8,488,248,443,4,4,2
0.138476,6,364,242,80,4,4,2
88.207314,42,32184,2570,80,4,4,2
0.153156,6,364,242,80,4,4,2
0.307128,10,1925,990,80,42,3,1
0.138571,10,1448,699,80,4,4,2
0.188482,15,7450,2378,80,4,4,2
9.295005,183,167884,5474,443,4,4,2
2.32618,6,364,182,80,4,4,2
3.394819,10,1515,603,80,4,4,2
0.235915,13,5630,2479,80,4,4,2
7.123132,8,488,248,443,4,4,2
0.243008,6,364,182,80,4,4,2
0.221046,13,5349,2426,80,4,4,2
1.368623,6,366,186,80,39,3,1
0.340217,10,1922,998,80,4,4,2
0.188356,14,6141,810,80,39,3,1
0.320312,10,1312,592,80,4,4,2
0.188543,2,316,86,53,152,3,1
0.605053,7,424,242,80,4,4,2
0.138794,10,1451,701,80,4,4,2
1.362211,6,366,186,80,4,4,2
9.275436,15,6707,768,80,4,4,2
0.300763,2,390,83,53,121,3,1
0.019491,2,460,83,53,4,4,2
0.000506,2,604,84,53,4,4,2
0.015014,2,289,73,53,4,4,2
12.040239,8,488,248,443,4,4,2
5.819552,6,366,186,443,4,4,2
0.764462,4,244,124,80,4,4,2
0.298627,11,4093,2453,80,4,4,2
0.243592,6,364,182,80,4,4,2
109.780807,11,2424,1270,80,4,4,2
3.914578,6,366,186,443,4,4,2
189.110764,16,972,724,80,4,4,2
65.621284,18,6662,4432,80,4,4,2
0.537144,9,1249,621,80,4,4,2
0.366478,6,364,182,80,4,4,2
0.340261,10,1910,982,80,134,3,1
22.375128,10,1627,795,80,4,4,2
0.000337,2,345,72,53,4,4,2
3.28878,7,424,242,80,39,3,1
0.13918,10,2277,1156,80,4,4,2
12.238823,6,366,186,443,4,4,2
5.119426,6,366,186,443,4,4,2
1.979746,7,424,242,80,4,4,2
64.338142,8,1470,964,80,4,4,2
0.339578,10,1508,596,80,4,4,2
0.661645,4,244,124,80,4,4,2
12.129184,10,2377,1061,80,4,4,2
0.027238,2,463,70,53,4,4,2
0.392557,2,460,82,53,4,4,2
0.208959,14,6305,2968,80,4,4,2
1.363546,6,366,186,80,4,4,2
0.3227,10,1925,990,80,4,4,2
1.36206,6,366,186,80,4,4,2
0.186334,13,6081,750,80,4,4,2
0.999448,5,306,186,443,39,3,1
16.959047,6,366,186,443,134,3,1
1.706043,7,424,242,80,4,4,2
10.017661,10,1345,644,80,134,3,1
4.115443,6,366,186,443,4,4,2
0.187055,14,5916,807,80,4,4,2
0.045211,2,418,89,53,39,3,1
0.010087,2,619,80,53,4,4,2
1.364071,6,366,186,80,4,4,2
0.016289,4,242,182,80,4,4,2
9.016757,4,246,186,443,4,4,2
0.322352,10,1515,603,80,4,4,2
0.134065,6,364,242,80,4,4,2
0.13853,10,1451,701,80,4,4,2
0.760179,4,244,124,80,134,3,1
0.304289,10,1930,1002,80,4,4,2
0.045969,4,244,182,80,4,4,2
2.493094,7,424,242,80,4,4,2
0.053499,8,1221,832,80,4,4,2
6.521232,4,246,186,443,4,4,2
0.044291,4,244,182,80,4,4,2
5.8205,8,488,248,443,152,3,1
0.188969,14,6141,810,80,4,4,2
3.007005,7,424,242,80,39,3,1
0.269679,13,5631,2518,80,4,4,2
3.024274,11,1508,526,80,4,4,2
0.32101,10,1508,596,80,39,3,1
0.134291,6,364,242,80,4,4,2
0.307326,10,1925,990,80,4,4,2
0.242764,6,364,182,80,39,3,1
0.138938,10,1451,701,80,39,3,1
0.243224,6,364,182,80,4,4,2
12.440823,6,366,186,443,4,4,2
0.001083,4,244,182,80,4,4,2
0.766862,4,244,124,80,4,4,2
0.189044,14,6141,810,80,39,3,1
0.340078,10,1515,603,80,4,4,2
0.284403,12,4148,2458,80,4,4,2
0.328153,10,1930,1002,80,4,4,2
0.761784,4,244,124,80,4,4,2
98.091545,11,668,424,80,4,4,2
0.144404,10,1451,701,80,64,3,1
0.370307,6,364,182,80,4,4,2
0.186583,13,6081,750,80,4,4,2
0.334856,10,1508,596,80,4,4,2
0.180386,2,262,72,53,39,3,1
0.161571,6,364,242,80,39,3,1
0.255739,13,5689,2518,80,4,4,2
0.13945,10,1451,701,80,25,3,1
25.300886,51,16731,14229,587,25,3,1
1.361919,6,366,186,80,4,4,2
0.187204,13,6081,750,80,4,4,2
0.323498,10,1910,982,80,4,4,2
0.261742,13,5615,2518,80,4,4,2
3.167412,7,424,242,80,4,4,2
0.142927,10,1451,701,80,4,4,2
3.326913,7,424,242,80,52,3,1
0.325993,10,1508,596,80,25,3,1
0.134671,6,364,242,80,4,4,2
63.786221,18,11053,1281,80,4,4,2
8.632145,8,488,248,443,4,4,2
0.341068,10,1925,990,80,4,4,2
2.50887,6,366,186,443,39,3,1
4.504832,8,659,477,80,4,4,2
21.742271,19,4975,1108,80,4,4,2
0.235658,11,4088,2458,80,4,4,2
0.188954,14,6141,810,80,39,3,1
0.321394,10,1515,603,80,4,4,2
6.551413,4,246,186,443,4,4,2
0.323363,10,1926,998,80,154,3,1
1.372786,7,424,242,80,4,4,2
0.140356,10,2277,1156,80,4,4,2
0.762658,4,244,124,80,4,4,2
0.140895,10,1451,701,80,4,4,2
11.915742,8,488,248,443,4,4,2
2.308435,6,366,186,443,4,4,2
195.707794,14,2632,1840,80,4,4,2
1.36286,6,366,186,80,4,4,2
0.195048,13,6081,750,80,4,4,2
7.223132,6,366,186,443,4,4,2
0.170637,6,364,242,80,4,4,2
0.208416,14,6310,2973,80,4,4,2
0.229983,11,4088,2458,80,4,4,2
0.304558,10,1925,990,80,39,3,1
0.138944,10,1451,701,80,4,4,2
1.932728,7,424,242,80,4,4,2
0.016511,4,242,182,80,4,4,2
11.538001,6,366,186,443,39,3,1
2.408455,6,366,186,443,39,3,1
0.138966,10,2277,1156,80,4,4,2
0.184156,2,262,72,53,4,4,2
99.031242,13,1695,903,80,4,4,2
2.97098,7,424,242,80,4,4,2
0.244746,11,4088,2458,80,4,4,2
32.864014,30,3587,1814,587,39,3,1
0.304739,10,1926,998,80,39,3,1
0.046053,4,244,182,80,4,4,2
0.139228,10,2277,1156,80,4,4,2
0.211923,14,6310,2973,80,152,3,1
0.12876,7,424,242,80,64,3,1
0.323001,10,1905,990,80,4,4,2
0.320468,2,227,69,53,4,4,2
1.358521,6,366,186,80,4,4,2
0.066193,9,2195,1165,80,4,4,2
11.139261,8,488,248,443,4,4,2
0.370905,6,364,182,80,4,4,2
0.189005,14,6138,810,80,4,4,2
0.139421,10,1449,700,80,4,4,2
0.497722,6,364,182,80,4,4,2
0.234057,11,4096,2457,80,4,4,2
0.371172,6,364,182,80,152,3,1
0.138989,10,2275,1155,80,134,3,1
0.186895,14,6141,810,80,4,4,2
6.523185,4,246,186,443,4,4,2
0.000298,2,433,71,53,4,4,2
0.009985,2,334,91,53,4,4,2
0.108445,2,324,86,53,4,4,2
10.436669,6,366,186,443,4,4,2
0.14503,6,364,242,80,4,4,2
0.184235,2,262,72,53,39,3,1
4.18676,7,424,242,80,4,4,2
22.613184,45,13357,11035,587,4,4,2
0.722497,4,244,124,80,4,4,2
1.322578,6,366,186,80,154,3,1
3.502179,4,246,186,443,4,4,2
9.342445,11,2595,1736,80,64,3,1
2.910352,8,488,248,443,4,4,2
1.299691,6,366,186,80,4,4,2
33.041103,30,3653,1880,587,4,4,2
0.724606,4,244,124,80,4,4,2
6.132444,7,424,242,80,4,4,2
0.135157,8,894,508,80,4,4,2
0.022874,2,424,79,53,4,4,2
0.447036,16,7541,2469,80,4,4,2
0.199335,6,364,242,80,4,4,2
0.756818,4,244,124,80,64,3,1
0.233854,13,5374,2449,80,4,4,2
0.00215,2,459,94,53,4,4,2
0.7222,4,244,124,80,4,4,2
30.044847,5,308,246,80,4,4,2
0.755048,4,244,124,80,4,4,2
64.151314,29,19961,1510,80,64,3,1
0.723043,4,244,124,80,4,4,2
1.365315,6,366,186,80,4,4,2
2.891485,7,424,242,80,4,4,2
49.77095,15,2233,1358,80,39,3,1
0.75385,4,244,124,80,4,4,2
647.548645,33,1984,1022,80,4,4,2
1.324595,6,366,186,80,4,4,2
1.303592,6,366,186,80,4,4,2
1.313354,6,366,186,80,4,4,2
0.322689,10,1515,603,80,4,4,2
0.000322,2,470,87,53,4,4,2
0.722373,4,244,124,80,4,4,2
6.339278,11,1992,1064,80,4,4,2
9.831446,8,488,248,443,4,4,2
903.977722,24,7589,1511,80,4,4,2
1.325159,6,366,186,80,4,4,2
0.138997,10,1449,700,80,4,4,2
0.360035,10,1507,596,80,4,4,2
1.368376,6,366,186,80,4,4,2
0.267267,13,5685,2522,80,4,4,2
7.225261,6,366,186,443,4,4,2
3.510916,4,246,186,443,4,4,2
0.187555,14,6137,809,80,4,4,2
0.344707,10,1910,982,80,4,4,2
0.138848,10,1448,699,80,152,3,1
0.118406,2,262,72,53,4,4,2
0.253927,11,4104,2466,80,4,4,2
32.408508,30,3686,1913,587,4,4,2
0.342194,10,1508,596,80,39,3,1
0.125885,6,364,242,80,4,4,2
0.140616,10,2274,1154,80,4,4,2
0.187789,13,6081,750,80,134,3,1
0.209799,14,6316,2981,80,4,4,2
0.144034,2,482,74,53,4,4,2
627.931885,32,1924,962,80,4,4,2
0.138961,10,1451,701,80,4,4,2
6.724928,8,488,248,443,4,4,2
0.360516,10,1910,982,80,39,3,1
0.76548,4,244,124,80,4,4,2
6.520869,4,246,186,443,4,4,2
9.465847,10,1758,1364,80,4,4,2
1.325527,6,366,186,80,4,4,2
0.068474,9,2194,1164,80,39,3,1
875.290344,25,10131,5148,80,4,4,2
32.297844,32,3818,1925,587,4,4,2
0.722707,4,244,124,80,4,4,2
0.344494,10,1925,990,80,4,4,2
0.139781,10,2277,1156,80,4,4,2
1.289141,6,366,186,80,4,4,2
0.185707,13,6081,750,80,4,4,2
0.1216,6,364,242,80,4,4,2
0.20894,14,6320,2983,80,4,4,2
0.20835,6,364,242,80,4,4,2
0.138691,10,1451,701,80,39,3,1
20.066011,8,490,310,443,4,4,2
2.409145,4,244,124,443,4,4,2
1722.139648,38,13633,4197,80,4,4,2
0.722832,4,244,124,80,25,3,1
0.068225,9,2195,1165,80,4,4,2
0.370142,7,424,242,80,39,3,1
4.880797,10,1760,1366,80,39,3,1
10.033836,6,366,186,443,4,4,2
0.247809,11,4108,2468,80,4,4,2
0.342312,10,1929,994,80,39,3,1
0.150367,10,1446,698,80,152,3,1
0.118539,2,327,80,53,137,3,1
0.142504,10,2277,1156,80,4,4,2
6.220828,6,366,186,443,4,4,2
3.81494,8,488,248,443,4,4,2
0.360517,10,1514,603,80,4,4,2
1.323969,6,366,186,80,4,4,2
6.400551,4,246,186,443,4,4,2
0.262373,13,5695,2525,80,4,4,2
1.36839,6,366,186,80,4,4,2
9.934653,6,366,186,443,4,4,2
838.565735,25,10570,5603,80,4,4,2
0.342977,10,1930,1002,80,4,4,2
0.188745,14,6137,809,80,4,4,2
0.366113,7,424,242,80,4,4,2
0.064825,9,2195,1165,80,4,4,2
1.364724,6,366,186,80,4,4,2
5.217143,6,366,186,443,4,4,2
6.972259,10,1760,1366,80,4,4,2
2.909994,6,366,186,443,4,4,2
3.912953,6,366,186,443,4,4,2
1.35704,6,366,186,80,4,4,2
827.257141,20,3016,1192,80,4,4,2
0.139617,10,1448,699,80,4,4,2
0.366375,7,424,242,80,152,3,1
0.361398,10,1921,990,80,4,4,2
0.722393,4,244,124,80,4,4,2
0.188549,14,6141,810,80,4,4,2
0.231726,11,4094,2466,80,4,4,2
0.723134,4,244,124,80,4,4,2
0.364639,10,1499,599,80,4,4,2
9.783356,188,168265,5632,443,4,4,2
825.409973,20,2900,1401,80,4,4,2
1.466638,4,244,124,80,4,4,2
4.113397,8,488,248,443,39,3,1
0.826897,10,2274,1154,80,4,4,2
1.324313,6,366,186,80,4,4,2
7.635333,13,4422,645,80,25,3,1
0.188377,15,7877,2513,80,4,4,2
1.36817,6,366,186,80,39,3,1
0.361225,10,1925,990,80,39,3,1
13.243927,6,366,186,443,4,4,2
0.285241,11,4098,2468,80,4,4,2
1.413654,6,366,186,80,4,4,2
0.203159,14,6316,2981,80,4,4,2
0.141946,6,364,242,80,4,4,2
0.341504,10,1515,603,80,4,4,2
0.754748,4,244,124,80,4,4,2
0.244294,13,5539,2515,80,4,4,2
1.324189,6,366,186,80,4,4,2
0.139054,10,2277,1156,80,4,4,2
0.065112,9,2194,1164,80,4,4,2
1.325154,6,366,186,80,39,3,1
7.430418,10,1758,1364,80,4,4,2
0.370476,7,424,242,80,4,4,2
0.187491,14,6141,810,80,4,4,2
67.544724,41,32666,1797,80,4,4,2
1.364678,6,366,186,80,152,3,1
0.208855,14,6315,2978,80,4,4,2
0.370326,7,424,242,80,4,4,2
0.352365,10,1929,994,80,4,4,2
0.130709,6,364,242,80,4,4,2
0.139366,10,1451,701,80,4,4,2
0.064726,9,2195,1165,80,4,4,2
4.530806,8,488,248,443,4,4,2
1.372847,10,1760,1366,80,4,4,2
0.72318,4,244,124,80,4,4,2
0.35179,10,1515,603,80,4,4,2
0.262607,13,5699,2528,80,4,4,2
4.611445,8,488,248,443,4,4,2
1.356763,6,366,186,80,4,4,2
1.003392,5,306,186,443,4,4,2
0.187114,14,6141,810,80,4,4,2
0.118415,2,262,72,53,4,4,2
0.334028,10,1929,994,80,121,3,1
1.355893,6,366,186,80,4,4,2
0.138522,10,1451,701,80,39,3,1
33.226475,32,3766,1873,587,4,4,2
0.350494,10,1515,603,80,4,4,2
3.411424,8,488,248,443,4,4,2
0.244519,12,4158,2468,80,4,4,2
1.325332,6,366,186,80,4,4,2
6.499717,4,246,186,443,4,4,2
0.187675,14,6141,810,80,4,4,2
0.367882,7,424,242,80,4,4,2
0.138741,10,2277,1156,80,4,4,2
1183.802612,20,2900,1401,80,4,4,2
0.376203,7,424,242,80,4,4,2
0.20823,14,6320,2983,80,4,4,2
0.365949,7,424,242,80,4,4,2
0.335255,10,1929,994,80,4,4,2
0.280662,11,4098,2468,80,4,4,2
0.756226,4,244,124,80,4,4,2
0.073812,9,2195,1165,80,4,4,2
0.351774,10,1515,603,80,64,3,1
0.138936,10,2277,1156,80,42,3,1
1.324753,6,366,186,80,4,4,2
8.966021,4,246,186,443,4,4,2
0.198391,14,6141,810,80,4,4,2
1.418475,6,366,186,80,4,4,2
0.362942,10,1909,994,80,39,3,1
5.617678,8,488,248,443,4,4,2
1.325364,6,366,186,80,4,4,2
0.208455,14,6320,2983,80,152,3,1
0.138304,10,1451,701,80,4,4,2
0.122019,6,364,242,80,4,4,2
0.35199,10,1477,588,80,4,4,2
11.336995,6,366,186,443,4,4,2
0.36044,10,1926,998,80,4,4,2
0.722719,4,244,124,80,4,4,2
0.065599,9,2195,1165,80,127,3,1
9.029281,3,186,186,80,140,3,1
0.229079,11,4098,2468,80,4,4,2
0.72292,4,244,124,80,4,4,2
0.19122,16,7929,2562,80,39,3,1
6.220926,8,488,248,443,4,4,2
0.360599,10,1508,596,80,4,4,2
0.722944,4,244,124,80,4,4,2
6.399671,4,246,186,443,4,4,2
0.139391,10,2277,1156,80,4,4,2
0.271884,13,5533,2505,80,4,4,2
10.741863,6,366,186,443,4,4,2
1.324817,6,366,186,80,4,4,2
0.344498,10,1925,990,80,4,4,2
0.762034,4,244,124,80,4,4,2
0.187425,14,6141,810,80,4,4,2
0.262535,14,6320,2983,80,4,4,2
0.413872,7,424,242,80,4,4,2
60.443958,28,19866,1489,80,4,4,2
1.400947,6,366,186,80,4,4,2
0.342903,10,1515,603,80,4,4,2
5.721389,8,488,248,443,4,4,2
0.130324,8,855,469,80,4,4,2
0.139403,10,1451,701,80,4,4,2
0.18437,2,262,72,53,4,4,2
0.068661,9,2195,1165,80,25,3,1
0.187074,14,6135,810,80,4,4,2
32.593536,30,3672,1899,587,152,3,1
0.351848,10,1929,994,80,4,4,2
11.035322,6,366,186,443,4,4,2
1.366317,6,366,186,80,4,4,2
0.239425,13,5700,2533,80,4,4,2
1.356336,6,366,186,80,4,4,2
0.13873,10,1447,699,80,4,4,2
0.123829,6,364,242,80,39,3,1
0.341271,10,1515,603,80,4,4,2
0.361021,10,1926,998,80,4,4,2
1.364492,6,366,186,80,140,3,1
0.296365,11,4099,2471,80,4,4,2
0.125215,6,364,242,80,4,4,2
0.18746,14,6141,810,80,4,4,2
0.141687,6,364,242,80,4,4,2
0.346638,10,1507,596,80,4,4,2
0.366628,7,424,242,80,4,4,2
8.984657,4,246,186,443,4,4,2
0.139221,10,2273,1154,80,4,4,2
1.324855,6,366,186,80,4,4,2
0.352925,10,1925,990,80,4,4,2
0.138698,10,1451,701,80,4,4,2
1.320083,6,366,186,80,4,4,2
0.186682,14,6137,809,80,4,4,2
1.324818,6,366,186,80,4,4,2
5.621131,8,488,248,443,4,4,2
0.208708,15,6383,2986,80,4,4,2
0.708757,14,5756,2533,80,4,4,2
0.764728,4,244,124,80,4,4,2
0.138822,10,1448,699,80,4,4,2
10.035919,6,366,186,443,39,3,1
0.343459,10,1910,1002,80,4,4,2
0.016301,4,242,182,80,4,4,2
0.768119,4,244,124,80,4,4,2
0.188606,14,6137,809,80,4,4,2
0.261246,11,4099,2471,80,152,3,1
1.325073,6,366,186,80,4,4,2
0.347643,10,1469,581,80,4,4,2
0.754922,4,244,124,80,4,4,2
0.139598,10,1448,699,80,4,4,2
1.406877,6,366,186,80,4,4,2
0.139015,10,2274,1154,80,4,4,2
9.734582,8,488,248,443,4,4,2
0.342517,10,1925,990,80,4,4,2
0.148392,6,364,242,80,119,3,1
0.18874,15,7870,2506,80,4,4,2
0.370435,7,424,242,80,4,4,2
0.263435,11,4099,2471,80,4,4,2
0.370631,7,424,242,80,4,4,2
0.351713,10,1514,603,80,4,4,2
0.366809,7,424,242,80,4,4,2
0.20377,14,6321,2986,80,4,4,2
0.22192,13,5528,2508,80,4,4,2
0.366754,7,424,242,80,4,4,2
0.139008,10,2274,1154,80,4,4,2
9.004453,4,246,186,443,4,4,2
0.186336,13,6077,749,80,4,4,2
8.829639,8,488,248,443,4,4,2
0.133892,6,364,242,80,4,4,2
0.344465,10,1913,994,80,4,4,2
0.064881,9,2194,1164,80,134,3,1
0.368108,10,1488,566,80,39,3,1
63.050987,24,15901,1422,80,4,4,2
0.36654,7,424,242,80,4,4,2
6.822018,6,366,186,443,4,4,2
6.019357,2,124,124,443,4,4,2
0.045937,4,244,182,80,4,4,2
1.32501,6,366,186,80,4,4,2
0.138781,10,1448,699,80,4,4,2
6.925465,6,366,186,443,4,4,2
0.334134,10,1493,591,80,152,3,1
0.366626,7,424,242,80,4,4,2
0.193626,2,282,75,53,42,3,1
0.360796,10,1930,1002,80,4,4,2
7.426611,6,366,186,443,4,4,2
0.22739,13,5741,2546,80,152,3,1
1.324637,6,366,186,80,4,4,2
0.352719,9,2707,727,80,42,3,1
0.118434,2,262,72,53,4,4,2
0.128483,6,364,242,80,4,4,2
0.341522,10,1508,596,80,39,3,1
1.340958,6,366,186,80,4,4,2
0.001919,2,460,74,53,4,4,2
9.014796,4,246,186,443,4,4,2
0.360618,10,1925,990,80,4,4,2
1.306466,6,366,186,80,4,4,2
33.289608,33,3970,2019,587,4,4,2
0.185879,13,6081,750,80,4,4,2
64.397865,8,2205,771,80,39,3,1
0.755945,4,244,124,80,4,4,2
0.344782,10,1514,603,80,39,3,1
0.325567,7,424,242,80,4,4,2
0.13851,10,1451,701,80,4,4,2
0.019797,2,334,91,53,4,4,2
0.410302,7,424,242,80,4,4,2
0.000308,2,324,86,53,4,4,2
0.586593,12,4160,882,80,1,3,1
0.130245,6,364,242,80,4,4,2
0.409547,8,1494,841,80,4,4,2
0.386316,10,1452,530,80,134,3,1
0.041959,2,469,73,53,152,3,1
3.275229,8,484,302,80,4,4,2
7.52315,8,488,248,443,4,4,2
0.222851,11,4133,2493,80,4,4,2
0.058445,10,1606,891,80,4,4,2
0.083479,2,454,79,53,4,4,2
0.055432,9,1126,717,80,4,4,2
0.010626,2,553,83,53,4,4,2
0.138776,10,1448,699,80,4,4,2
0.370024,7,424,242,80,4,4,2
10.000419,193,169776,5692,443,4,4,2
0.334267,10,1925,990,80,134,3,1
0.548774,7,424,242,80,53,3,1
0.139058,10,2277,1156,80,4,4,2
1.809581,6,366,186,80,4,4,2
8.528008,8,488,248,443,4,4,2
1.831108,10,1632,921,80,4,4,2
6.120692,6,366,186,443,4,4,2
1.232436,4,244,124,80,4,4,2
8.698534,3,186,186,443,4,4,2
0.186093,13,6132,825,80,4,4,2
0.366807,7,424,242,80,4,4,2
0.357127,10,1178,636,80,4,4,2
0.125522,6,364,242,80,4,4,2
51.214996,22,4957,1164,80,4,4,2
0.255684,13,5746,2551,80,4,4,2
0.328031,7,424,242,80,4,4,2
10.286977,183,167795,5452,443,4,4,2
0.349577,10,1514,603,80,4,4,2
2.643641,6,366,186,80,4,4,2
0.256145,14,6360,3008,80,4,4,2
0.42768,6,364,242,80,4,4,2
8.430648,8,488,248,443,4,4,2
2.052092,10,1930,1002,80,4,4,2
1.777219,6,364,242,80,4,4,2
5.118317,6,366,186,443,4,4,2
0.045895,4,244,182,80,4,4,2
0.187155,14,6134,809,80,4,4,2
0.12917,6,364,242,80,4,4,2
6.460188,4,246,186,443,4,4,2
0.068907,9,2195,1165,80,4,4,2
6.42191,8,488,248,443,4,4,2
0.342078,10,1507,596,80,4,4,2
20.883352,51,35767,3437,80,4,4,2
0.140614,10,1446,698,80,4,4,2
1.366054,6,366,186,80,4,4,2
0.000309,2,375,87,53,4,4,2
0.187192,14,6134,809,80,4,4,2
8.026524,6,366,186,443,4,4,2
4.112505,6,366,186,443,4,4,2
1.361935,6,366,186,80,4,4,2
11.221157,8,1908,1034,80,4,4,2
8.958098,4,246,186,443,4,4,2
591.98291,27,12340,5682,80,4,4,2
0.722498,4,244,124,80,4,4,2
0.143681,2,485,80,53,4,4,2
0.170358,2,438,78,53,4,4,2
0.362767,10,1514,603,80,4,4,2
0.447774,7,424,242,80,4,4,2
0.361012,10,1695,849,80,4,4,2
0.139185,10,1446,698,80,4,4,2
0.723407,4,244,124,80,4,4,2
0.12096,4,244,182,80,39,3,1
0.335377,10,1926,998,80,4,4,2
0.185762,13,6077,749,80,4,4,2
8.53213,8,488,248,443,39,3,1
3.21136,6,366,186,443,4,4,2
0.254563,11,4127,2490,80,4,4,2
1.370275,6,366,186,80,4,4,2
0.360723,10,1507,596,80,4,4,2
0.366273,7,424,242,80,4,4,2
0.138825,10,1448,699,80,4,4,2
0.343547,10,1925,990,80,4,4,2
1.32423,6,366,186,80,4,4,2
0.140381,10,2272,1153,80,4,4,2
0.132079,6,364,242,80,4,4,2
0.191136,14,6134,809,80,4,4,2
0.365997,7,424,242,80,4,4,2
0.25422,11,4129,2491,80,4,4,2
0.369829,7,424,242,80,4,4,2
941.898682,20,3022,1199,80,4,4,2
7.372568,8,488,248,443,42,3,1
0.206563,14,6355,3005,80,39,3,1
0.138761,10,1446,698,80,4,4,2
1.256745,6,366,186,80,4,4,2
0.140507,10,2274,1154,80,4,4,2
614.328491,33,1984,1022,80,4,4,2
0.362707,10,1909,994,80,4,4,2
0.721821,4,244,124,80,39,3,1
0.016331,4,242,182,80,4,4,2
556.207275,27,12214,1558,80,4,4,2
1.362935,6,366,186,80,39,3,1
554.991089,15,4361,2672,80,4,4,2
0.197374,14,6366,3006,80,4,4,2
0.17519,6,364,242,80,4,4,2
0.361915,10,1474,587,80,4,4,2
0.19525,6,364,242,80,4,4,2
0.14001,10,1448,699,80,4,4,2
9.432662,8,488,248,443,4,4,2
0.327752,7,424,242,80,4,4,2
0.333394,10,1902,998,80,4,4,2
0.130252,6,364,242,80,4,4,2
0.106346,2,277,76,53,4,4,2
0.138713,10,2272,1153,80,4,4,2
15.882252,9,936,812,80,4,4,2
0.366845,7,424,242,80,4,4,2
0.016234,4,242,182,80,4,4,2
1.420834,6,366,186,80,4,4,2
0.18886,15,7889,2525,80,42,3,1
0.232319,11,4119,2491,80,4,4,2
3.277097,10,606,362,80,4,4,2
0.333414,10,1301,580,80,4,4,2
0.000258,2,248,72,53,4,4,2
0.192869,2,267,72,53,4,4,2
0.774986,4,244,124,80,39,3,1
6.520863,8,488,248,443,4,4,2
0.198426,2,291,66,53,4,4,2
0.202381,14,6355,3005,80,4,4,2
9.281652,9,548,366,80,134,3,1
0.352666,10,1925,990,80,4,4,2
0.229122,13,5539,2527,80,4,4,2
0.000243,2,210,71,53,4,4,2
1.409705,6,366,186,80,4,4,2
0.372341,10,1371,854,80,4,4,2
0.118114,2,262,72,53,25,3,1
0.138913,10,2274,1154,80,4,4,2
1.324014,6,366,186,80,4,4,2
7.543928,16,6802,821,80,4,4,2
1.33879,6,366,186,80,4,4,2
0.000363,2,390,83,53,4,4,2
0.000405,2,460,83,53,39,3,1
0.014604,2,289,73,53,4,4,2
32.557335,30,3820,2047,587,4,4,2
0.016621,4,242,182,80,39,3,1
0.121703,6,364,242,80,4,4,2
0.361144,10,1515,603,80,4,4,2
0.624467,9,1177,654,80,4,4,2
0.134439,6,364,242,80,4,4,2
112.914093,49,35596,2728,80,4,4,2
45.291988,11,668,486,80,4,4,2
0.196537,14,6351,3001,80,4,4,2
619.768311,36,2168,1144,80,4,4,2
20.838722,10,1603,777,80,4,4,2
0.000288,2,345,72,53,39,3,1
0.142589,6,364,242,80,4,4,2
80.66053,11,2434,1219,80,39,3,1
0.143897,6,364,242,80,4,4,2
0.559884,9,1237,609,80,4,4,2
1.324571,6,366,186,80,4,4,2
0.190971,2,271,73,53,4,4,2
0.353941,10,1914,1002,80,4,4,2
3.311203,8,484,302,80,4,4,2
0.18607,13,6081,750,80,4,4,2
0.395132,7,424,242,80,4,4,2
0.06744,9,2194,1164,80,4,4,2
1.35736,6,366,186,80,134,3,1
11.429098,10,2381,1058,80,4,4,2
0.151733,6,364,242,80,4,4,2
0.045238,2,402,81,53,4,4,2
0.023,2,460,82,53,4,4,2
0.343438,10,1308,586,80,4,4,2
0.187327,13,5830,729,80,4,4,2
