Duration,Packets,Total_Bytes,Source_Bytes,ports,Flags,Protocol,Direction
0.073152,2,351,70,53,158,3,1
0.027905,2,351,70,53,139,3,1
0.027842,2,351,70,53,4,4,2
0.072917,2,351,70,53,4,4,2
0.054253,2,239,71,53,4,4,2
0.127206,2,586,73,53,4,4,2
0.057321,2,222,76,53,4,4,2
0.059642,2,239,72,53,4,4,2
0.059137,2,241,73,53,4,4,2
0.024664,2,242,73,53,45,3,1
0.051771,2,607,70,53,4,4,2
0.02768,2,351,70,53,4,4,2
0.027808,2,351,70,53,4,4,2
0.904476,2,140,70,53,4,4,2
0.307282,2,325,70,53,4,4,2
0.021104,2,515,76,53,4,4,2
0.259269,2,305,73,53,4,4,2
0.000582,2,355,73,53,4,4,2
0.130303,2,259,70,53,4,4,2
0.052287,2,607,70,53,4,4,2
0.068321,2,286,76,53,4,4,2
0.143037,2,255,78,53,4,4,2
0.17526,2,341,78,53,45,3,1
0.067195,2,278,69,53,4,4,2
0.051917,2,242,79,53,4,4,2
0.067758,2,329,85,53,4,4,2
0.175302,2,371,84,53,4,4,2
0.051903,2,607,70,53,45,3,1
0.052069,2,607,70,53,45,3,1
0.318972,2,140,70,53,4,4,2
0.164879,2,248,77,53,4,4,2
0.016316,2,355,84,53,4,4,2
0.105421,2,239,72,53,4,4,2
0.050927,2,461,69,53,4,4,2
0.011087,2,296,83,53,69,3,1
0.343,2,247,68,53,4,4,2
0.096008,2,218,74,53,4,4,2
0.115084,2,348,78,53,4,4,2
0.019957,2,218,74,53,4,4,2
0.070114,2,226,71,53,4,4,2
0.12562,2,197,70,53,4,4,2
0.064315,2,403,75,53,4,4,2
0.074184,2,156,78,53,45,3,1
7.23754,12,4474,1287,80,4,4,2
5.66096,12,2829,714,80,4,4,2
0.00035,2,140,70,53,4,4,2
0.020139,2,218,74,53,4,4,2
0.000324,2,154,77,53,4,4,2
0.002577,2,232,77,53,4,4,2
0.00222,2,232,77,53,45,3,1
0.095634,2,168,76,53,4,4,2
0.145824,2,248,77,53,4,4,2
0.145552,2,248,77,53,45,3,1
0.127209,2,584,72,53,4,4,2
0.057512,2,241,70,53,45,3,1
0.050974,2,465,71,53,4,4,2
0.066847,2,233,73,53,4,4,2
0.031923,2,459,79,53,4,4,2
0.069844,2,201,77,53,4,4,2
0.070517,2,152,76,53,4,4,2
0.027349,2,250,77,53,4,4,2
0.103126,2,229,75,53,4,4,2
0.020133,2,218,74,53,4,4,2
0.066271,2,261,75,53,4,4,2
5.129874,11,2793,822,80,4,4,2
0.022754,2,306,83,53,28,3,1
0.027617,2,540,87,53,139,3,1
0.000489,2,361,80,53,4,4,2
0.030589,2,313,72,53,4,4,2
0.017438,2,542,88,53,4,4,2
0.05101,2,465,71,53,45,3,1
0.02006,2,218,74,53,4,4,2
0.000661,2,216,72,53,4,4,2
0.050789,2,383,72,53,4,4,2
0.070244,2,200,76,53,4,4,2
0.009146,2,218,74,53,4,4,2
0.051465,2,607,70,53,4,4,2
3.826232,8,1293,578,80,4,4,2
0.052091,2,607,70,53,4,4,2
0.05154,2,607,70,53,4,4,2
0.035928,2,540,87,53,4,4,2
0.051728,2,607,70,53,4,4,2
0.05175,2,607,70,53,4,4,2
0.051634,2,607,70,53,125,3,1
0.051334,2,607,70,53,45,3,1
0.054393,2,621,77,53,45,3,1
0.023506,2,607,70,53,45,3,1
0.019955,2,218,74,53,45,3,1
0.051437,2,607,70,53,4,4,2
0.052,2,607,70,53,127,3,1
0.051943,2,607,70,53,4,4,2
0.052125,2,607,70,53,4,4,2
0.051995,2,607,70,53,28,3,1
0.051661,2,607,70,53,45,3,1
0.051621,2,607,70,53,4,4,2
0.051528,2,607,70,53,4,4,2
0.05163,2,607,70,53,4,4,2
0.052088,2,607,70,53,4,4,2
0.051969,2,607,70,53,4,4,2
0.051529,2,607,70,53,4,4,2
0.051779,2,607,70,53,4,4,2
0.052215,2,607,70,53,4,4,2
0.051731,2,607,70,53,4,4,2
0.051635,2,607,70,53,4,4,2
0.051689,2,607,70,53,4,4,2
0.051846,2,607,70,53,4,4,2
0.05186,2,607,70,53,139,3,1
0.000461,2,140,70,53,4,4,2
0.020218,2,218,74,53,45,3,1
0.054294,2,621,77,53,45,3,1
0.000241,2,140,70,53,4,4,2
0.054234,2,621,77,53,4,4,2
0.054459,2,621,77,53,4,4,2
0.054246,2,621,77,53,4,4,2
0.054246,2,621,77,53,4,4,2
0.056076,2,621,77,53,4,4,2
0.054893,2,621,77,53,69,3,1
0.057445,2,621,77,53,45,3,1
0.054429,2,621,77,53,4,4,2
0.054336,2,621,77,53,4,4,2
0.054244,2,621,77,53,4,4,2
0.05494,2,621,77,53,4,4,2
0.054369,2,621,77,53,4,4,2
0.054378,2,621,77,53,4,4,2
0.054321,2,621,77,53,4,4,2
0.054379,2,621,77,53,4,4,2
0.054335,2,621,77,53,4,4,2
0.054184,2,621,77,53,4,4,2
0.020153,2,218,74,53,45,3,1
0.055142,2,621,77,53,4,4,2
0.054784,2,621,77,53,4,4,2
0.05416,2,621,77,53,4,4,2
0.054773,2,621,77,53,4,4,2
0.054289,2,621,77,53,4,4,2
0.054446,2,621,77,53,4,4,2
0.054315,2,621,77,53,45,3,1
0.054293,2,621,77,53,4,4,2
0.054408,2,621,77,53,45,3,1
0.054375,2,621,77,53,4,4,2
0.054962,2,621,77,53,4,4,2
0.056128,2,621,77,53,4,4,2
0.112772,2,154,77,53,4,4,2
0.009034,2,218,74,53,4,4,2
0.095561,2,218,74,53,4,4,2
0.019976,2,218,74,53,4,4,2
0.009484,2,218,74,53,4,4,2
45.534248,14,1827,1266,80,4,4,2
0.000451,2,140,70,53,4,4,2
0.009059,2,218,74,53,4,4,2
0.020089,2,218,74,53,4,4,2
0.000427,2,140,70,53,4,4,2
0.096206,2,218,74,53,139,3,1
0.000403,2,154,77,53,45,3,1
0.008803,2,218,74,53,45,3,1
0.020358,2,218,74,53,4,4,2
0.00057,2,140,70,53,4,4,2
0.009013,2,218,74,53,4,4,2
0.008999,2,218,74,53,4,4,2
0.019923,2,218,74,53,4,4,2
0.009563,2,218,74,53,4,4,2
0.020042,2,218,74,53,158,3,1
0.020138,2,218,74,53,4,4,2
0.000289,2,140,70,53,4,4,2
0.000414,2,154,77,53,4,4,2
0.020213,2,218,74,53,4,4,2
0.020342,2,218,74,53,4,4,2
0.000459,2,140,70,53,45,3,1
0.000326,2,218,74,53,4,4,2
0.000359,2,218,74,53,4,4,2
0.000307,2,140,70,53,45,3,1
0.000217,2,218,74,53,45,3,1
0.00022,2,218,74,53,69,3,1
0.000333,2,218,74,53,45,3,1
0.000456,2,218,74,53,4,4,2
0.023199,2,607,70,53,4,4,2
0.000286,2,154,77,53,4,4,2
0.000263,2,218,74,53,4,4,2
0.000252,2,218,74,53,4,4,2
0.000386,2,140,70,53,4,4,2
0.000233,2,218,74,53,4,4,2
0.000239,2,218,74,53,4,4,2
0.000413,2,140,70,53,4,4,2
0.000355,2,218,74,53,4,4,2
0.000291,2,218,74,53,4,4,2
0.000401,2,154,77,53,4,4,2
0.023405,2,607,70,53,4,4,2
0.000293,2,218,74,53,4,4,2
0.000439,2,140,70,53,4,4,2
0.000307,2,218,74,53,4,4,2
0.000214,2,218,74,53,4,4,2
0.000295,2,218,74,53,4,4,2
0.000433,2,140,70,53,45,3,1
0.000285,2,218,74,53,4,4,2
0.000276,2,218,74,53,158,3,1
0.000421,2,140,70,53,4,4,2
0.000396,2,218,74,53,4,4,2
0.000325,2,218,74,53,4,4,2
0.000272,2,218,74,53,4,4,2
0.179811,2,317,79,53,4,4,2
0.000414,2,154,77,53,4,4,2
0.000278,2,218,74,53,4,4,2
0.000271,2,218,74,53,45,3,1
0.000322,2,218,74,53,130,3,1
0.000341,2,218,74,53,45,3,1
0.000362,2,140,70,53,4,4,2
0.000594,2,154,77,53,4,4,2
0.000247,2,218,74,53,45,3,1
0.000285,2,140,70,53,4,4,2
0.000576,2,184,68,53,4,4,2
0.103321,2,261,75,53,4,4,2
0.132673,2,376,68,53,45,3,1
0.029019,2,245,69,53,4,4,2
0.000824,2,192,74,53,4,4,2
0.029234,2,219,71,53,4,4,2
0.028995,2,259,77,53,4,4,2
0.06915,2,194,76,53,45,3,1
0.069397,2,242,68,53,4,4,2
0.069578,2,220,74,53,4,4,2
0.000705,2,205,78,53,4,4,2
0.103384,2,206,74,53,4,4,2
0.000732,2,193,72,53,4,4,2
0.069408,2,197,75,53,4,4,2
0.069267,2,199,72,53,4,4,2
0.103108,2,224,69,53,4,4,2
0.065492,2,212,72,53,4,4,2
0.069101,2,214,78,53,4,4,2
0.02905,2,254,71,53,4,4,2
0.029158,2,254,71,53,4,4,2
0.000616,2,216,79,53,4,4,2
0.00084,2,217,70,53,4,4,2
0.000807,2,221,72,53,4,4,2
0.103296,2,192,67,53,4,4,2
0.069715,2,210,69,53,4,4,2
0.000833,2,246,67,53,4,4,2
0.063782,2,196,68,53,4,4,2
0.00075,2,217,69,53,4,4,2
0.093539,2,371,78,53,45,3,1
0.069522,2,182,70,53,4,4,2
0.000715,2,212,70,53,4,4,2
0.000598,2,208,67,53,4,4,2
0.064017,2,190,71,53,4,4,2
0.000788,2,210,67,53,4,4,2
0.000778,2,196,69,53,45,3,1
0.069228,2,241,70,53,148,3,1
0.069226,2,212,68,53,4,4,2
0.069274,2,221,71,53,158,3,1
0.000775,2,192,67,53,4,4,2
0.066068,2,183,68,53,4,4,2
0.103149,2,214,78,53,4,4,2
0.103288,2,173,67,53,4,4,2
0.103534,2,187,70,53,4,4,2
0.00103,2,186,69,53,4,4,2
0.000929,2,210,71,53,4,4,2
0.069265,2,192,71,53,4,4,2
0.103299,2,234,72,53,4,4,2
0.067255,2,190,69,53,45,3,1
0.000793,2,207,75,53,4,4,2
0.02906,2,222,75,53,4,4,2
0.028935,2,185,72,53,4,4,2
0.00078,2,214,71,53,4,4,2
0.000808,2,193,73,53,4,4,2
0.000742,2,221,71,53,4,4,2
0.000759,2,219,71,53,4,4,2
0.067181,2,194,73,53,4,4,2
0.103353,2,210,68,53,4,4,2
0.029095,2,187,72,53,4,4,2
0.067013,2,209,72,53,4,4,2
0.000719,2,204,73,53,4,4,2
0.069094,2,196,76,53,4,4,2
0.103453,2,229,76,53,4,4,2
0.000667,2,200,76,53,4,4,2
0.000708,2,197,75,53,45,3,1
0.000667,2,222,77,53,4,4,2
0.000662,2,229,72,53,45,3,1
0.000899,2,224,73,53,4,4,2
0.070181,2,189,73,53,148,3,1
0.06918,2,191,69,53,4,4,2
0.000763,2,222,70,53,4,4,2
0.059254,2,260,75,53,4,4,2
0.00282,2,319,76,53,28,3,1
0.066376,2,282,69,53,4,4,2
0.181689,2,279,74,53,4,4,2
0.05471,2,368,71,53,4,4,2
0.061233,2,274,78,53,4,4,2
0.193852,2,246,72,53,4,4,2
0.053677,2,309,72,53,4,4,2
0.055334,2,425,67,53,4,4,2
0.028538,2,270,69,53,4,4,2
0.051308,2,319,70,53,4,4,2
0.075508,2,387,67,53,4,4,2
0.105337,2,264,67,53,45,3,1
0.105487,2,375,69,53,45,3,1
0.175361,2,556,69,53,4,4,2
0.09038,2,154,77,53,4,4,2
0.022972,2,491,76,53,4,4,2
0.141294,2,197,70,53,4,4,2
0.051101,2,291,71,53,4,4,2
0.055371,2,296,71,53,4,4,2
0.053641,2,305,70,53,4,4,2
0.073146,2,405,76,53,4,4,2
0.060667,2,528,68,53,4,4,2
0.076455,2,449,74,53,4,4,2
0.052935,2,538,69,53,4,4,2
0.174567,2,274,71,53,4,4,2
0.099585,2,254,78,53,4,4,2
0.025034,2,249,72,53,4,4,2
0.059357,2,206,75,53,4,4,2
0.304143,2,423,72,53,4,4,2
0.152824,2,259,80,53,4,4,2
1.055129,2,271,75,53,45,3,1
0.022912,2,613,84,53,4,4,2
0.128801,2,503,68,53,4,4,2
0.059025,2,417,71,53,4,4,2
0.104314,2,224,78,53,4,1,2
0.065857,2,317,69,53,4,4,2
0.243024,2,260,70,53,4,4,2
0.050469,2,199,71,53,4,4,2
0.069355,2,224,72,53,4,4,2
0.075,2,262,73,53,4,4,2
0.069446,2,214,75,53,4,4,2
0.067697,2,190,70,53,4,4,2
0.065604,2,221,71,53,4,4,2
0.066545,2,325,69,53,4,4,2
0.064584,2,189,68,53,45,3,1
0.075508,2,227,71,53,4,4,2
0.106863,2,595,80,53,4,4,2
0.028788,2,400,71,53,4,4,2
0.08785,2,247,68,53,4,4,2
0.103109,2,214,75,53,4,4,2
0.050537,2,207,75,53,4,4,2
0.413293,2,233,72,53,4,4,2
0.0623,2,383,73,53,4,4,2
0.059072,2,229,67,53,4,4,2
0.175291,2,472,71,53,4,4,2
0.103386,2,213,73,53,4,4,2
0.123461,2,264,76,53,4,4,2
0.206889,2,256,71,53,4,4,2
0.175445,2,476,75,53,4,4,2
0.17508,2,220,78,53,4,4,2
0.02966,2,261,75,53,4,4,2
0.029194,2,222,76,53,45,3,1
0.177411,2,237,69,53,4,4,2
0.032327,2,260,79,53,4,4,2
0.077658,2,259,77,53,4,4,2
0.142548,2,256,72,53,4,4,2
0.026092,2,441,71,53,160,3,1
0.105674,2,393,78,53,4,4,2
0.102227,2,371,73,53,4,4,2
0.135526,2,242,67,53,4,4,2
0.10337,2,206,69,53,45,3,1
0.030047,2,251,70,53,4,4,2
0.000897,2,222,76,53,4,4,2
0.127296,2,580,70,53,4,4,2
0.830448,2,426,72,53,4,4,2
0.137528,2,369,90,53,4,4,2
0.114547,2,146,73,53,4,4,2
0.000886,2,224,78,53,4,4,2
0.156346,2,273,72,53,4,4,2
0.001736,2,264,75,53,4,4,2
0.197212,2,229,76,53,4,4,2
0.000784,2,225,74,53,45,3,1
0.442873,2,247,68,53,45,3,1
0.054959,2,211,76,53,4,4,2
30.001089,2,146,73,53,4,4,2
0.80555,2,245,69,53,4,4,2
0.174887,2,352,71,53,4,4,2
0.031347,2,203,74,53,4,4,2
0.041128,2,420,84,53,4,4,2
0.202103,2,574,78,53,4,4,2
0.016153,2,576,79,53,4,4,2
0.075478,2,240,72,53,4,4,2
0.192334,2,220,72,53,4,4,2
0.001611,2,580,76,53,4,4,2
0.01624,2,578,75,53,4,4,2
0.193221,2,292,79,53,4,4,2
0.016229,2,206,71,53,4,4,2
0.027377,2,238,76,53,45,3,1
0.065435,2,172,78,53,45,3,1
0.038531,2,280,75,53,4,4,2
0.057741,2,190,73,53,4,4,2
0.056805,2,227,74,53,4,4,2
0.000422,2,190,69,53,4,4,2
0.064636,2,202,77,53,4,4,2
0.009001,2,200,79,53,4,4,2
0.028737,2,290,76,53,4,4,2
0.029097,2,240,80,53,4,4,2
0.000722,2,240,80,53,4,4,2
0.180516,2,427,84,53,4,4,2
0.016375,2,288,75,53,4,4,2
0.177196,2,437,90,53,4,4,2
0.038011,2,216,79,53,4,4,2
0.075327,2,256,80,53,4,1,2
0.116793,2,370,76,53,4,4,2
0.023293,2,250,75,53,45,3,1
0.116683,2,432,75,53,4,4,2
0.075192,2,256,80,53,4,4,2
0.103113,2,250,75,53,45,3,1
0.000273,2,218,77,53,76,3,1
0.188282,2,259,76,53,4,4,2
0.01663,2,206,71,53,4,4,2
0.037804,2,214,78,53,4,4,2
0.060845,2,528,68,53,4,4,2
0.059329,2,245,75,53,4,4,2
0.066187,2,166,75,53,4,4,2
0.065992,2,158,71,53,4,4,2
0.055627,2,261,76,53,4,4,2
0.074279,2,152,68,53,4,4,2
0.000297,2,218,74,53,4,4,2
0.01625,2,449,71,53,4,4,2
0.000985,2,164,74,53,45,3,1
0.029835,2,203,71,53,4,4,2
0.000675,2,158,71,53,45,3,1
0.000244,2,218,74,53,4,4,2
0.000385,2,140,70,53,4,4,2
0.000243,2,218,74,53,4,4,2
0.000286,2,140,70,53,4,4,2
0.078377,2,227,80,53,4,4,2
0.06209,2,220,77,53,4,4,2
0.061845,2,270,66,53,45,3,1
0.062733,2,304,78,53,45,3,1
0.318012,2,162,81,53,45,3,1
0.103174,2,186,73,53,4,4,2
0.317524,2,146,73,53,4,4,2
0.077999,2,214,71,53,4,4,2
0.000575,2,222,74,53,4,4,2
0.000598,2,204,73,53,4,4,2
0.000716,2,221,73,53,4,4,2
0.317833,2,152,76,53,4,4,2
0.000764,2,266,77,53,4,4,2
0.000744,2,254,71,53,4,4,2
0.000552,2,216,70,53,4,4,2
0.000648,2,253,78,53,4,4,2
0.315554,2,150,75,53,4,4,2
0.31624,2,138,69,53,4,4,2
0.000635,2,193,73,53,4,4,2
0.078171,2,199,75,53,4,4,2
0.317171,2,144,72,53,4,4,2
0.000712,2,220,74,53,4,4,2
0.000682,2,191,72,53,4,4,2
0.000643,2,229,76,53,4,4,2
0.097482,2,251,82,53,45,3,1
0.065679,2,227,75,53,4,4,2
0.016344,2,210,81,53,4,4,2
0.103328,2,193,72,53,4,4,2
0.103198,2,229,75,53,45,3,1
0.000732,2,202,72,53,4,4,2
0.103221,2,212,72,53,4,4,2
0.00069,2,234,76,53,4,4,2
0.000804,2,226,72,53,4,4,2
0.103617,2,187,74,53,4,4,2
0.068574,2,192,72,53,139,3,1
0.103366,2,220,72,53,4,4,2
0.324011,2,146,73,53,4,4,2
0.000645,2,196,75,53,4,4,2
0.07834,2,195,74,53,4,4,2
0.068844,2,224,73,53,45,3,1
0.078261,2,223,73,53,45,3,1
0.078433,2,217,71,53,4,4,2
0.301556,2,154,77,53,4,4,2
0.000679,2,225,73,53,4,4,2
0.103199,2,263,76,53,4,4,2
0.103546,2,184,70,53,4,4,2
0.078028,2,192,72,53,45,3,1
0.283219,2,146,73,53,45,3,1
0.148507,2,237,73,53,4,4,2
0.1065,2,456,72,53,4,4,2
0.335004,2,142,71,53,45,3,1
0.016315,2,454,71,53,4,4,2
0.078363,2,220,72,53,45,3,1
0.078352,2,218,71,53,4,4,2
0.000935,2,188,72,53,4,4,2
0.069667,2,198,70,53,4,4,2
0.10323,2,198,75,53,4,4,2
0.103031,2,191,70,53,4,4,2
0.000734,2,257,71,53,4,4,2
0.000764,2,188,72,53,4,4,2
0.016335,2,382,67,53,4,4,2
0.078214,2,193,73,53,4,4,2
0.070515,2,188,70,53,4,4,2
0.103261,2,220,75,53,158,3,1
0.000739,2,191,72,53,4,4,2
0.000626,2,207,71,53,45,3,1
0.0676,2,193,71,53,4,4,2
0.078296,2,202,77,53,4,4,2
0.066755,2,180,70,53,127,3,1
0.10342,2,187,68,53,4,4,2
0.103426,2,194,72,53,4,4,2
0.313505,2,144,72,53,4,4,2
0.000652,2,247,70,53,4,4,2
0.066995,2,207,78,53,4,4,2
0.103369,2,192,71,53,4,4,2
0.000753,2,194,76,53,4,4,2
0.077925,2,234,78,53,4,4,2
0.054657,2,310,74,53,4,4,2
0.065467,2,403,73,53,4,4,2
0.068506,2,256,73,53,4,4,2
0.055193,2,445,77,53,4,4,2
0.055457,2,433,71,53,4,4,2
0.196489,2,301,78,53,4,4,2
0.319984,2,257,73,53,4,4,2
0.0645,2,241,74,53,4,4,2
0.055441,2,264,72,53,4,4,2
0.056886,2,267,76,53,4,4,2
0.118754,2,218,77,53,4,4,2
0.106415,2,214,75,53,4,4,2
0.138043,2,322,81,53,45,3,1
0.065467,2,401,72,53,4,4,2
0.057945,2,271,76,53,45,3,1
0.051502,2,366,70,53,4,4,2
0.055385,2,192,73,53,4,4,2
0.28341,2,216,76,53,4,4,2
0.057056,2,263,72,53,4,4,2
0.028564,2,308,77,53,69,3,1
0.061024,2,306,66,53,4,4,2
0.104714,2,250,76,53,4,4,2
0.000759,2,269,75,53,28,3,1
0.065642,2,312,78,53,4,4,2
0.863449,2,265,75,53,50,3,1
0.119028,2,221,74,53,28,3,1
0.024853,2,264,80,53,28,3,1
0.067206,2,246,71,53,28,3,1
0.355838,2,263,75,53,45,3,1
0.027534,2,218,77,53,4,4,2
0.056731,2,264,75,53,4,4,2
0.051373,2,262,73,53,45,3,1
0.06557,2,223,73,53,4,4,2
0.028583,2,280,82,53,4,4,2
0.136188,2,270,72,53,4,4,2
0.065885,2,172,78,53,4,4,2
0.142925,2,399,72,53,4,4,2
0.095605,2,246,72,53,45,3,1
0.029353,2,222,77,53,4,4,2
0.06632,2,266,75,53,45,3,1
0.058987,2,467,73,53,4,4,2
0.024252,2,251,71,53,48,3,1
0.06207,2,225,71,53,4,4,2
0.060422,2,260,72,53,4,4,2
0.084026,2,231,74,53,45,3,1
0.283497,2,214,75,53,69,3,1
0.3896,2,270,72,53,45,3,1
0.103252,2,200,74,53,4,4,2
0.056763,2,261,73,53,4,4,2
0.073448,2,249,71,53,4,4,2
0.097996,2,257,72,53,4,4,2
0.153282,2,273,72,53,4,4,2
0.031967,2,192,67,53,4,4,2
0.103486,2,214,75,53,45,3,1
0.170054,2,223,71,53,45,3,1
0.000711,2,225,79,53,28,3,1
0.080674,2,244,72,53,4,4,2
0.017613,2,218,75,53,4,4,2
0.056854,2,198,76,53,4,4,2
0.364346,2,522,70,53,4,4,2
0.106229,2,258,78,53,160,3,1
0.172752,2,411,70,53,45,3,1
0.00067,2,229,74,53,4,4,2
0.04273,2,257,72,53,4,4,2
0.0422,2,255,71,53,45,3,1
0.072645,2,198,76,53,4,4,2
0.015379,2,195,72,53,4,4,2
0.061509,2,260,70,53,4,4,2
0.054977,2,301,73,53,4,4,2
0.117018,2,262,75,53,4,4,2
0.006714,2,216,76,53,4,4,2
0.189035,2,272,71,53,4,4,2
0.00189,2,222,79,53,4,4,2
0.269762,2,239,70,53,4,4,2
0.06494,2,309,77,53,4,4,2
0.000847,2,565,79,53,4,4,2
0.106279,2,216,76,53,4,4,2
0.063011,2,220,75,53,4,4,2
0.171319,2,276,78,53,4,4,2
0.061041,2,329,85,53,4,4,2
0.021168,2,222,79,53,4,4,2
0.000299,2,251,68,53,4,4,2
0.154863,2,248,77,53,4,4,2
0.091205,2,319,78,53,4,4,2
0.132939,2,258,72,53,4,4,2
0.155135,2,220,78,53,4,4,2
0.061971,2,271,75,53,4,4,2
0.435757,2,142,71,53,4,4,2
0.029298,2,307,78,53,4,4,2
0.139745,2,254,76,53,4,4,2
0.118657,2,254,76,53,4,4,2
0.078248,2,216,75,53,45,3,1
0.030871,2,244,87,53,4,4,2
0.018909,2,238,77,53,45,3,1
0.037829,2,275,71,53,4,4,2
0.104808,2,221,76,53,4,4,2
0.029146,2,237,74,53,4,4,2
0.067783,2,241,79,53,4,4,2
0.072801,2,371,67,53,4,4,2
0.051203,2,302,72,53,4,4,2
0.053249,2,234,75,53,4,4,2
0.00042,2,277,74,53,4,4,2
0.106572,2,278,73,53,45,3,1
0.050695,2,178,81,53,151,3,1
0.050473,2,178,81,53,4,4,2
0.092184,2,308,72,53,45,3,1
0.015721,2,285,81,53,4,4,2
0.148421,2,216,74,53,4,4,2
0.029194,2,224,80,53,4,4,2
0.016236,2,222,79,53,4,4,2
0.052979,2,232,74,53,4,4,2
0.174142,2,172,78,53,4,4,2
0.154927,2,355,78,53,4,4,2
0.028496,2,279,87,53,4,4,2
0.000414,2,228,75,53,4,4,2
0.067562,2,228,77,53,4,4,2
0.000341,2,336,75,53,4,4,2
0.130861,2,279,77,53,4,4,2
0.051819,2,318,72,53,4,4,2
0.069423,2,168,76,53,4,4,2
0.190621,2,190,87,53,4,4,2
0.104878,2,168,76,53,45,3,1
0.048249,2,232,76,53,4,4,2
0.059662,2,241,71,53,4,4,2
0.061815,2,252,75,53,4,4,2
0.072595,2,198,76,53,4,4,2
0.090415,2,154,77,53,160,3,1
0.055603,2,240,73,53,4,4,2
0.072907,2,198,76,53,45,3,1
0.072867,2,198,76,53,4,4,2
0.000345,2,154,77,53,4,4,2
0.064421,2,198,76,53,4,4,2
0.064242,2,198,76,53,4,4,2
0.064558,2,198,76,53,4,4,2
0.06429,2,198,76,53,4,4,2
0.072988,2,198,76,53,4,4,2
0.072495,2,198,76,53,4,4,2
0.064407,2,198,76,53,4,4,2
0.064507,2,198,76,53,4,4,2
0.064329,2,198,76,53,4,4,2
0.064425,2,198,76,53,4,4,2
0.072824,2,198,76,53,4,4,2
0.072836,2,198,76,53,4,4,2
0.064223,2,198,76,53,4,4,2
0.072729,2,198,76,53,45,3,1
0.073302,2,198,76,53,4,4,2
0.06429,2,198,76,53,4,4,2
0.000347,2,140,70,53,45,3,1
0.000353,2,140,70,53,151,3,1
0.0672,2,224,74,53,4,4,2
0.063238,2,262,74,53,4,4,2
0.118392,2,369,77,53,4,4,2
0.000379,2,140,70,53,4,4,2
0.023545,2,267,81,53,4,4,2
0.375826,2,235,81,53,45,3,1
0.000816,2,266,82,53,45,3,1
0.023259,2,607,70,53,4,4,2
0.061161,2,282,82,53,73,3,1
0.048257,2,170,77,53,4,4,2
0.152741,2,353,71,53,4,4,2
0.000418,2,154,77,53,4,4,2
0.152716,2,353,71,53,4,4,2
0.152698,2,353,71,53,4,4,2
0.152725,2,353,71,53,4,4,2
0.15267,2,353,71,53,4,4,2
0.152505,2,353,71,53,4,4,2
0.152572,2,353,71,53,4,4,2
0.152942,2,353,71,53,4,4,2
0.152765,2,353,71,53,4,4,2
0.152633,2,353,71,53,4,4,2
0.152677,2,353,71,53,4,4,2
0.152528,2,353,71,53,4,4,2
0.152819,2,353,71,53,144,3,1
0.152602,2,353,71,53,4,4,2
0.024105,2,607,70,53,4,4,2
0.152482,2,353,71,53,4,4,2
0.153251,2,353,71,53,45,3,1
0.072999,2,198,76,53,121,3,1
0.000306,2,140,70,53,4,4,2
0.072542,2,198,76,53,4,4,2
0.064306,2,198,76,53,45,3,1
0.15269,2,353,71,53,4,4,2
0.064309,2,198,76,53,4,4,2
0.07294,2,198,76,53,4,4,2
0.15268,2,353,71,53,4,4,2
0.064344,2,198,76,53,4,4,2
0.072968,2,198,76,53,4,4,2
0.152655,2,353,71,53,4,4,2
0.064316,2,198,76,53,85,3,1
0.073266,2,198,76,53,4,4,2
0.152517,2,353,71,53,4,4,2
0.072492,2,198,76,53,4,4,2
0.942691,2,152,76,53,28,3,1
0.152625,2,353,71,53,28,3,1
0.15276,2,353,71,53,4,4,2
0.152734,2,353,71,53,4,4,2
0.000483,2,154,77,53,4,4,2
0.152653,2,353,71,53,158,3,1
0.152528,2,353,71,53,4,4,2
0.152475,2,353,71,53,4,4,2
0.152505,2,353,71,53,45,3,1
0.152591,2,353,71,53,4,4,2
0.152346,2,353,71,53,4,4,2
0.152725,2,353,71,53,45,3,1
0.152604,2,353,71,53,28,3,1
0.306488,2,142,71,53,4,4,2
0.066976,2,235,74,53,4,4,2
0.00016,2,140,70,53,28,3,1
0.000542,2,140,70,53,4,4,2
0.000469,2,154,77,53,45,3,1
0.161589,2,158,71,53,45,3,1
0.000297,2,140,70,53,4,4,2
0.000332,2,152,76,53,4,4,2
0.05725,2,236,72,53,4,4,2
0.103233,2,241,74,53,4,4,2
0.00051,2,142,71,53,45,3,1
0.075649,2,197,70,53,45,3,1
0.000361,2,154,77,53,4,4,2
0.076423,2,196,70,53,113,3,1
0.000375,2,152,76,53,28,3,1
0.000338,2,140,70,53,4,4,2
1.469335,3,429,144,53,45,3,1
0.000346,2,142,71,53,4,4,2
0.000352,2,154,77,53,4,4,2
0.000566,2,140,70,53,4,4,2
0.023544,2,607,70,53,4,4,2
0.105495,2,275,74,53,4,4,2
0.000426,2,142,71,53,45,3,1
0.000314,2,152,76,53,4,4,2
0.043106,2,349,73,53,4,4,2
0.042607,2,219,77,53,4,4,2
0.000283,2,140,70,53,4,4,2
0.0004,2,154,77,53,4,4,2
0.00033,2,140,70,53,4,4,2
0.000915,2,140,70,53,4,4,2
0.000456,2,152,76,53,4,4,2
0.000422,2,154,77,53,4,4,2
0.023258,2,607,70,53,28,3,1
0.023547,2,607,70,53,28,3,1
41.058067,11,1297,714,80,4,4,2
0.00038,2,142,71,53,4,4,2
